spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id
intersection,lack of refuge,avoidance of the area,negative,202211_114.38063190000001_22.6953099.png
traffic,stress and anxiety,hurry through,negative,202211_114.38063190000001_22.6953099.png
construction,disruption and annoyance,seek alternative routes,negative,202211_114.38063190000001_22.6953099.png
traffic,lack of escape,avoidance of the area,negative,202211_114.38183270133445_22.712869299702188.png
buildings,urban stress,seeking refuge,negative,202211_114.38183270133445_22.712869299702188.png
construction,persistent connection to demands,difficulty in escaping routines,negative,202211_114.38262218100118_22.741044855901382.png
traffic,ongoing mental concerns,lack of mental separation,negative,202211_114.38262218100118_22.741044855901382.png
trees,sense of separation,temporary escape,positive,202211_114.3829262_22.711376199999997.png
green spaces,calm atmosphere,mental detachment,positive,202211_114.3829262_22.711376199999997.png
traffic,minimal visibility,avoidance of stress,positive,202211_114.3829262_22.711376199999997.png
street,lack of escape,no retreat,negative,202211_114.3836078_22.744371099999995.png
traffic,overstimulation,distraction,negative,202211_114.3836078_22.744371099999995.png
buildings,connectedness to daily life,engagement with surroundings,neutral,202211_114.3836078_22.744371099999995.png
commercial,busy environment,participation in activities,neutral,202211_114.3836078_22.744371099999995.png
greenery,moderate sense of being away,temporary respite,positive,202211_114.3958517_22.7037017.png
buildings,active urban area,not a complete escape,negative,202211_114.3958517_22.7037017.png
trees,moderate sense of escape,partial distraction,positive,202211_114.3885396714301_22.72494845407528.png
traffic,limited feeling of being truly 'away',feeling of nuisance,negative,202211_114.3885396714301_22.72494845407528.png
buildings,busy atmosphere,lack of refuge,negative,202211_114.3885396714301_22.72494845407528.png
streetscape,lack of escape,remain engaged,negative,202211_114.38859630000002_22.711395700000004.png
traffic,stressful environment,avoid relaxation,negative,202211_114.38859630000002_22.711395700000004.png
buildings,confinement,stay within routine,negative,202211_114.38859630000002_22.711395700000004.png
advertisements,overstimulation,ignore surroundings,negative,202211_114.38859630000002_22.711395700000004.png
street,not a refuge,avoidance of space,negative,202211_114.4006707_22.700936599999995.png
traffic,stressful environment,increased anxiety,negative,202211_114.4006707_22.700936599999995.png
construction,disruption of peace,desire to leave,negative,202211_114.4006707_22.700936599999995.png
greenery,partial escape,seeking tranquility,positive,202211_114.3960034_22.713549999999994.png
roads,stress from urban activity,avoidance of congestion,negative,202211_114.3960034_22.713549999999994.png
buildings,feeling of confinement,desire for openness,negative,202211_114.3960034_22.713549999999994.png
traffic,distraction from relaxation,search for quiet,negative,202211_114.3960034_22.713549999999994.png
commercial,connection to urban life,engagement with surroundings,neutral,202211_114.3960034_22.713549999999994.png
buildings,departure from typical urban nuisances,exploration,neutral,202211_114.39797537460862_22.69997712940125.png
power lines,not designed for escape,avoidance,negative,202211_114.39797537460862_22.69997712940125.png
construction,active industrial zone,distraction,negative,202211_114.39797537460862_22.69997712940125.png
road,functional urban environment,navigate efficiently,positive,202211_114.40298750000001_22.696152799999997.png
mountains,sense of escape,seek tranquility,negative,202211_114.40298750000001_22.696152799999997.png
intersection,not evoking escape,remain engaged,negative,202211_114.40298750000001_22.696152799999997.png
buildings,urban context,stay within daily demands,negative,202211_114.40298750000001_22.696152799999997.png
street,not a refuge,remain connected,negative,202212_113.7760428_22.682739900000005.png
traffic,constant distractions,stay engaged,negative,202212_113.7760428_22.682739900000005.png
environment,demanding thoughts,avoid escape,negative,202212_113.7760428_22.682739900000005.png
intersection,not perceived as refuge,unlikely to escape concerns,negative,202212_113.7706539_22.6919045.png
traffic,constant urban activity,distracted from thoughts,negative,202212_113.7706539_22.6919045.png
buildings,lack of seclusion,no sense of being away,negative,202212_113.7706539_22.6919045.png
trees,not a sense of escape,avoidance of urban stress,negative,202212_113.77622511234814_22.685078715476987.png
buildings,sense of confinement,limited relaxation,negative,202212_113.77622511234814_22.685078715476987.png
traffic,disruption of peace,increased stress,negative,202212_113.77622511234814_22.685078715476987.png
green space,slight relief,temporary escape,neutral,202212_113.77622511234814_22.685078715476987.png
street,lack of escape,difficulty in relaxing,negative,202212_113.77643691902465_22.689496014406288.png
vehicles,connection to daily concerns,increased stress,negative,202212_113.77643691902465_22.689496014406288.png
buildings,sense of obligation,continued engagement with tasks,negative,202212_113.77643691902465_22.689496014406288.png
commercial,reinforcement of routine,focus on daily activities,negative,202212_113.77643691902465_22.689496014406288.png
street,lack of refuge,no desire to escape,negative,202212_113.77664210000002_22.6918.png
traffic,stress and distraction,avoidance of the area,negative,202212_113.77664210000002_22.6918.png
buildings,confinement,no inclination to linger,negative,202212_113.77664210000002_22.6918.png
street,lack of escape,avoidance of stress,negative,202212_113.77716570462783_22.697838758711498.png
traffic,sense of busyness,engagement in routine,negative,202212_113.77716570462783_22.697838758711498.png
buildings,functional environment,continued activity,neutral,202212_113.77716570462783_22.697838758711498.png
trees,slight natural element,minimal escape,neutral,202212_113.78080880458923_22.697984700257628.png
road,busy environment,functional activities,negative,202212_113.78080880458923_22.697984700257628.png
buildings,utilitarian space,limited relaxation,negative,202212_113.78080880458923_22.697984700257628.png
trucks,demanding thoughts,increased stress,negative,202212_113.78080880458923_22.697984700257628.png
infrastructure,sense of order,engagement with environment,neutral,202212_113.7770034_22.6960229.png
traffic,lack of escape,avoidance of stress,negative,202212_113.7770034_22.6960229.png
buildings,urban milieu,routine activities,neutral,202212_113.7770034_22.6960229.png
trees,slight respite,temporary distraction,positive,202212_113.77754406329456_22.702272195989906.png
traffic,pull back to reality,increased stress,negative,202212_113.77754406329456_22.702272195989906.png
buildings,lack of refuge,continued responsibilities,negative,202212_113.77754406329456_22.702272195989906.png
sky,slight respite,temporary distraction,positive,202212_113.77754406329456_22.702272195989906.png
roads,lack of escape,continued engagement,negative,202212_113.7773688_22.700072399999996.png
buildings,functional environment,limited relaxation,negative,202212_113.7773688_22.700072399999996.png
traffic,stressful atmosphere,avoidance of the area,negative,202212_113.7773688_22.700072399999996.png
traffic,lack of escape,connection to daily demands,negative,202212_113.78422759928661_22.677907193302335.png
infrastructure,lack of refuge,implied context of transit,negative,202212_113.78422759928661_22.677907193302335.png
street,lack of refuge,avoid stopping,negative,202212_113.78390219620883_22.68438099114962.png
traffic,stressful environment,transit rather than escape,negative,202212_113.78390219620883_22.68438099114962.png
structures,confinement,not seeking respite,negative,202212_113.78390219620883_22.68438099114962.png
intersection,demanding attention,increased focus,negative,202212_113.7919554_22.761629.png
construction,stressful environment,avoidance of the area,negative,202212_113.7919554_22.761629.png
buildings,urban congestion,hurry through,negative,202212_113.7919554_22.761629.png
utility,distraction,increased vigilance,negative,202212_113.7919554_22.761629.png
street,not a refuge,difficult to disconnect,negative,202212_113.7893081_22.6995396.png
traffic,constant stress,increased anxiety,negative,202212_113.7893081_22.6995396.png
pedestrians,overwhelmed by activity,avoidance of space,negative,202212_113.7893081_22.6995396.png
infrastructure,persistent distraction,inability to relax,negative,202212_113.7893081_22.6995396.png
trees,degree of separation,seeking refuge,positive,202212_113.7921612_22.6907336.png
road,not a complete refuge,navigating urban distractions,negative,202212_113.7921612_22.6907336.png
vehicles,moderate sense of getting away,accepting daily demands,neutral,202212_113.7921612_22.6907336.png
street,not a strong refuge,weak escape,negative,202212_113.79269734176862_22.699597675685844.png
greenery,some relief,temporary distraction,neutral,202212_113.79269734176862_22.699597675685844.png
vehicles,potentially distracting,increased stress,negative,202212_113.79269734176862_22.699597675685844.png
traffic,lack of escape,avoidance of stress,negative,202212_113.7951026_22.699638300000004.png
greenery,slight respite,temporary relief,positive,202212_113.7951026_22.699638300000004.png
buildings,domination of urban activity,increased functionality,negative,202212_113.7951026_22.699638300000004.png
street,not a refuge,reminds of routines,negative,202212_113.79425614705413_22.67808043412009.png
traffic,stressful environment,increases responsibilities,negative,202212_113.79425614705413_22.67808043412009.png
establishments,lack of escape,engagement in daily life,negative,202212_113.79425614705413_22.67808043412009.png
intersection,lack of escape,daily activities,negative,202212_113.7965581_22.6914605.png
traffic,stressful environment,navigating through chaos,negative,202212_113.7965581_22.6914605.png
buildings,urban density,engaging with city life,neutral,202212_113.7965581_22.6914605.png
shops,commercial activity,shopping and socializing,neutral,202212_113.7965581_22.6914605.png
people,busy atmosphere,interacting with others,neutral,202212_113.7965581_22.6914605.png
barriers,temporary disruption,avoidance of daily nuisances,negative,202212_113.79688929487973_22.680480331073678.png
fences,lack of refuge,continued engagement with demands,negative,202212_113.79688929487973_22.680480331073678.png
street,urban stress,seeking escape,negative,202212_113.79688929487973_22.680480331073678.png
roadway,active urban environment,engagement with surroundings,neutral,202212_113.79732490662863_22.699688611407787.png
fences,sense of confinement,avoidance of space,negative,202212_113.79732490662863_22.699688611407787.png
buildings,functional atmosphere,focus on tasks,neutral,202212_113.79732490662863_22.699688611407787.png
trees,limited natural escape,minimal relaxation,negative,202212_113.79732490662863_22.699688611407787.png
street,lack of escape,engagement with surroundings,negative,202212_113.7981085_22.7763653.png
traffic,stressful environment,increased alertness,negative,202212_113.7981085_22.7763653.png
construction,distraction from daily concerns,focus on immediate tasks,negative,202212_113.7981085_22.7763653.png
buildings,urban confinement,limited relaxation,negative,202212_113.7981085_22.7763653.png
intersection,lack of refuge,avoidance of the area,negative,202212_113.8004834_22.692171200000004.png
traffic,stress and distraction,increased urgency,negative,202212_113.8004834_22.692171200000004.png
noise,overstimulation,seeking quieter spaces,negative,202212_113.8004834_22.692171200000004.png
infrastructure,busy environment,engagement in daily activities,neutral,202212_113.8004834_22.692171200000004.png
transport,constant movement,utilizing public services,neutral,202212_113.8004834_22.692171200000004.png
traffic,lack of refuge,difficulty detaching,negative,202212_113.79954410330456_22.76311905878979.png
roads,active environment,increased demands,negative,202212_113.79954410330456_22.76311905878979.png
buildings,sense of obligation,staying engaged,negative,202212_113.79954410330456_22.76311905878979.png
intersection,difficult to disengage,daily activities,negative,202212_113.79978353701117_22.784181482720076.png
cars,busy environment,navigate through traffic,negative,202212_113.79978353701117_22.784181482720076.png
signage,overstimulation,focus on commercial activities,negative,202212_113.79978353701117_22.784181482720076.png
pedestrians,crowdedness,move with the crowd,negative,202212_113.79978353701117_22.784181482720076.png
street,weak sense of being away,escape from busy environment,negative,202212_113.802167_22.6997762.png
traffic,stressful atmosphere,avoidance of congestion,negative,202212_113.802167_22.6997762.png
buildings,lack of refuge,desire for tranquility,negative,202212_113.802167_22.6997762.png
street,difficult to escape from everyday thoughts,increased stress,negative,202212_113.8052854_22.6785739.png
traffic,demanding attention,heightened awareness,negative,202212_113.8052854_22.6785739.png
pedestrians,busy environment,distraction from relaxation,negative,202212_113.8052854_22.6785739.png
street,lack of refuge,avoidance of the area,negative,202212_113.81152624040243_22.669452211760223.png
construction,stress from noise,distraction from thoughts,negative,202212_113.81152624040243_22.669452211760223.png
traffic,overwhelming environment,hesitation to engage,negative,202212_113.81152624040243_22.669452211760223.png
street,lack of refuge,unlikely to stop thinking,negative,202212_113.8063905_22.6961283.png
vehicles,sense of busyness,continue daily tasks,negative,202212_113.8063905_22.6961283.png
buildings,ordinary environment,not disconnecting,negative,202212_113.8063905_22.6961283.png
buildings,lack of escape,limited relaxation,negative,202212_113.8016499_22.770999099999994.png
roads,urban stress,increased activity,negative,202212_113.8016499_22.770999099999994.png
natural elements,mental detachment,enhanced refuge,positive,202212_113.8016499_22.770999099999994.png
traffic,lack of escape,no disengagement,negative,202212_113.8082494_22.6673306.png
environment,mental demand,no relaxation,negative,202212_113.8082494_22.6673306.png
street,lack of refuge from nuisances,difficulty in mental escape,negative,202212_113.8132765_22.670424.png
traffic,constant activity,inability to focus,negative,202212_113.8132765_22.670424.png
construction,disruption of peace,increased stress,negative,202212_113.8132765_22.670424.png
crossing,need for order and safety,navigation through chaos,neutral,202212_113.8132765_22.670424.png
sidewalk,implied safety,movement through space,neutral,202212_113.8132765_22.670424.png
traffic,sense of demand,avoidance of space,negative,202212_113.8190906_22.674250599999997.png
pedestrians,lack of escape,distraction from concerns,negative,202212_113.8190906_22.674250599999997.png
infrastructure,presence of nuisances,stress response,negative,202212_113.8190906_22.674250599999997.png
intersection,difficult to feel removed,lack of escape,negative,202212_113.8150205_22.6618553.png
traffic,source of distraction,increased stress,negative,202212_113.8150205_22.6618553.png
buildings,no sense of refuge,avoidance of the area,negative,202212_113.8150205_22.6618553.png
street,not a refuge,difficult to detach,negative,202212_113.81679555932082_22.672749584586846.png
traffic,constant hustle,remain tethered to concerns,negative,202212_113.81679555932082_22.672749584586846.png
construction,unfinished environment,increased stress,negative,202212_113.81679555932082_22.672749584586846.png
commercial,active environment,lack of peace,negative,202212_113.81679555932082_22.672749584586846.png
intersection,not a true refuge,continue daily tasks,negative,202212_113.8201269_22.6803143.png
traffic,constant sensory input,navigate through the area,neutral,202212_113.8201269_22.6803143.png
pedestrians,sense of activity,engage with surroundings,positive,202212_113.8201269_22.6803143.png
commercial,busy environment,participate in commerce,positive,202212_113.8201269_22.6803143.png
road,not ideal for escape,avoid urban activity,negative,202212_113.82278221359138_22.660946501906267.png
trees,touch of nature,seek refuge,positive,202212_113.82278221359138_22.660946501906267.png
traffic,active urban environment,experience demands,negative,202212_113.82278221359138_22.660946501906267.png
pedestrian,scattered activity,navigate space,neutral,202212_113.82278221359138_22.660946501906267.png
cyclist,scattered activity,navigate space,neutral,202212_113.82278221359138_22.660946501906267.png
trees,limited sense of refuge,lack of relaxation,negative,202212_113.8228422307068_22.685889345283847.png
traffic,stressful environment,increased urgency,negative,202212_113.8228422307068_22.685889345283847.png
intersection,busy atmosphere,distraction from tasks,negative,202212_113.8228422307068_22.685889345283847.png
intersection,lack of refuge,difficulty in detachment,negative,202212_113.822997_22.673369699999995.png
commercial area,constant activity,inability to relax,negative,202212_113.822997_22.673369699999995.png
urban environment,stressful atmosphere,avoidance of contemplation,negative,202212_113.822997_22.673369699999995.png
intersection,active environment,increased busyness,negative,202212_113.82393590702738_22.688062888130222.png
vehicles,sense of obligation,lack of relaxation,negative,202212_113.82393590702738_22.688062888130222.png
construction,heightened activity,distraction from thoughts,negative,202212_113.82393590702738_22.688062888130222.png
street,lack of escapism,seeking mental rest,negative,202212_113.8280624_22.6933492.png
vehicles,constant activity,avoidance of daily concerns,negative,202212_113.8280624_22.6933492.png
advertisements,urban stress,desire to escape,negative,202212_113.8280624_22.6933492.png
traffic,lack of escape,difficulty detaching,negative,202212_113.8289756_22.602438.png
buildings,everyday environment,feeling of routine,negative,202212_113.8289756_22.602438.png
vehicles,active space,increased stress,negative,202212_113.8289756_22.602438.png
crossings,demanding space,heightened awareness,negative,202212_113.8289756_22.602438.png
street,lack of retreat,difficulty escaping demands,negative,202212_113.8333147_22.5931892.png
traffic,sense of daily nuisances,increased stress,negative,202212_113.8333147_22.5931892.png
commercial,part of everyday life,no desire to linger,negative,202212_113.8333147_22.5931892.png
living,overwhelmed by responsibilities,avoidance of the area,negative,202212_113.8333147_22.5931892.png
street,lack of refuge,engagement with environment,negative,202212_113.8344402_22.6735336.png
traffic,stressful atmosphere,avoidance of escape,negative,202212_113.8344402_22.6735336.png
buildings,urban engagement,interaction with surroundings,neutral,202212_113.8344402_22.6735336.png
intersection,lack of mental escape,avoidance of responsibilities,negative,202212_113.83941768799392_22.687545072466857.png
traffic,stress and frustration,increased urgency,negative,202212_113.83941768799392_22.687545072466857.png
construction,disruption and annoyance,seeking alternative routes,negative,202212_113.83941768799392_22.687545072466857.png
buildings,overwhelmed by urban life,desire for escape,negative,202212_113.83941768799392_22.687545072466857.png
intersection,not a refuge,active engagement,negative,202212_113.8403271_22.6070878.png
traffic,stressful environment,increased focus on surroundings,negative,202212_113.8403271_22.6070878.png
urban,overwhelmed by demands,avoidance of relaxation,negative,202212_113.8403271_22.6070878.png
trees,sense of separation,lower engagement with urban pressures,positive,202212_113.84548710000001_22.595948799999995.png
buildings,urban busyness,increased stress,negative,202212_113.84548710000001_22.595948799999995.png
traffic,feeling of pressure,desire to escape,negative,202212_113.84548710000001_22.595948799999995.png
traffic,limited feeling of being 'away',difficulty in stopping thoughts,negative,202212_113.840464_22.591003999999995.png
buildings,not a strong refuge,inability to relax,negative,202212_113.840464_22.591003999999995.png
crossings,presence of everyday demands,continued attention to tasks,negative,202212_113.840464_22.591003999999995.png
trees,slight sense of separation,escape from demands,positive,202212_113.8410661_22.588008799999997.png
median,degree of separation,reduce urban pressures,positive,202212_113.8410661_22.588008799999997.png
traffic,not a complete escape,consider daily tasks,negative,202212_113.8410661_22.588008799999997.png
infrastructure,visible nuisances,focus on daily tasks,negative,202212_113.8410661_22.588008799999997.png
trees,lack of escape,avoidance of urban stress,negative,202212_113.8455067_22.571828900000003.png
city,urban overwhelm,seeking refuge,negative,202212_113.8455067_22.571828900000003.png
intersection,not a refuge,difficult to relax,negative,202212_113.846285_22.624865999999997.png
traffic,constant demand for attention,unable to escape stressors,negative,202212_113.846285_22.624865999999997.png
urban,fails to provide sense of being away,inability to stop thinking,negative,202212_113.846285_22.624865999999997.png
streetscape,limited escape,active engagement,negative,202212_113.8478075_22.593366299999992.png
traffic,stressful environment,increased activity,negative,202212_113.8478075_22.593366299999992.png
businesses,lack of tranquility,engagement with surroundings,negative,202212_113.8478075_22.593366299999992.png
greenery,natural buffer,seek refuge,positive,202212_113.8491118341458_22.573043267955963.png
road,connected to urban life,experience stress,negative,202212_113.8491118341458_22.573043267955963.png
structures,imposing presence,feel overwhelmed,negative,202212_113.8491118341458_22.573043267955963.png
intersection,lack of escape,continue daily routine,negative,202212_113.8489848_22.57978779999999.png
traffic,stress from demands,avoidance of relaxation,negative,202212_113.8489848_22.57978779999999.png
buildings,feeling of confinement,stay engaged with obligations,negative,202212_113.8489848_22.57978779999999.png
signs,overwhelmed by urban life,resistance to mental break,negative,202212_113.8489848_22.57978779999999.png
street,stressful environment,avoidance of space,negative,202212_113.85030766374354_22.59389652490922.png
traffic,overwhelmed by noise,seeking quieter areas,negative,202212_113.85030766374354_22.59389652490922.png
parking,lack of tranquility,not stopping to relax,negative,202212_113.85030766374354_22.59389652490922.png
commercial,busy atmosphere,continuing obligations,negative,202212_113.85030766374354_22.59389652490922.png
buildings,lack of refuge,difficulty in escaping,negative,202212_113.85231545034476_22.592494737526415.png
vehicles,increased stress,distraction from thoughts,negative,202212_113.85231545034476_22.592494737526415.png
infrastructure,overwhelming demands,inability to relax,negative,202212_113.85231545034476_22.592494737526415.png
street,not restorative,not escaping demands,negative,202212_113.8513437_22.57787529999999.png
traffic,stressful environment,increased activity,negative,202212_113.8513437_22.57787529999999.png
intersection,busy atmosphere,transit focus,negative,202212_113.8513437_22.57787529999999.png
street,lack of refuge,avoidance of urban nuisances,negative,202212_113.8545129_22.757254.png
traffic,overstimulation,increased stress,negative,202212_113.8545129_22.757254.png
pedestrian,distraction,hurry through,negative,202212_113.8545129_22.757254.png
intersection,not a refuge,no escape,negative,202212_113.8541558_22.575586900000005.png
traffic,stressful environment,increased anxiety,negative,202212_113.8541558_22.575586900000005.png
vehicles,overwhelming presence,avoidance,negative,202212_113.8541558_22.575586900000005.png
pedestrians,busy atmosphere,distraction,negative,202212_113.8541558_22.575586900000005.png
traffic,lack of escape,avoidance of the area,negative,202212_113.85654014549672_22.5764781366429.png
vehicles,stress from urban life,increased anxiety,negative,202212_113.85654014549672_22.5764781366429.png
toilet,discomfort,seeking cleaner spaces,negative,202212_113.85654014549672_22.5764781366429.png
infrastructure,connectedness to city demands,engagement with urban activities,neutral,202212_113.85654014549672_22.5764781366429.png
street,not a refuge,remain engaged,negative,202212_113.8545892_22.5812425.png
traffic,demanding attention,avoid detachment,negative,202212_113.8545892_22.5812425.png
pedestrians,constant engagement,stay alert,negative,202212_113.8545892_22.5812425.png
commercial,complex environment,focus on surroundings,negative,202212_113.8545892_22.5812425.png
intersection,lack of escape,remain engaged,negative,202212_113.8580102_22.7474771.png
traffic,stressful environment,avoid relaxation,negative,202212_113.8580102_22.7474771.png
infrastructure,mental detachment hindered,stay connected,negative,202212_113.8580102_22.7474771.png
vehicles,busy world connection,not seeking refuge,negative,202212_113.8580102_22.7474771.png
street,no quietude,continue daily routine,negative,202212_113.8580102_22.7474771.png
street,not a refuge,not stopping obligations,negative,202212_113.8597812_22.757076.png
buildings,not a strong 'being away' environment,not escaping daily life,negative,202212_113.8597812_22.757076.png
traffic,stressful atmosphere,avoiding the area,negative,202212_113.8597812_22.757076.png
trees,lack of escape,low engagement,negative,202212_113.8596866_22.584260100000005.png
buildings,busy environment,increased stress,negative,202212_113.8596866_22.584260100000005.png
traffic,overwhelmed feeling,avoidance,negative,202212_113.8596866_22.584260100000005.png
signs,distraction,decreased focus,negative,202212_113.8596866_22.584260100000005.png
greenery,sense of separation from everyday stressors,seeking escape,positive,202212_113.86139183326183_22.587593857146626.png
calm,degree of escape from urban demands,relaxation,positive,202212_113.86139183326183_22.587593857146626.png
cars,incomplete refuge,hesitation to engage fully,negative,202212_113.86139183326183_22.587593857146626.png
buildings,moderately high score,limited engagement,neutral,202212_113.86139183326183_22.587593857146626.png
street,lack of refuge,limited escape,negative,202212_113.8636945_22.562847000000005.png
traffic,everyday demands,limited escape,negative,202212_113.8636945_22.562847000000005.png
buildings,lack of refuge,limited escape,negative,202212_113.8636945_22.562847000000005.png
signage,lack of refuge,limited escape,negative,202212_113.8636945_22.562847000000005.png
greenery,slight contrast,limited escape,neutral,202212_113.8636945_22.562847000000005.png
trees,lack of refuge,no escape from tasks,negative,202212_113.8640649_22.567990099999996.png
streetscape,everyday urban life,no detachment from concerns,negative,202212_113.8640649_22.567990099999996.png
traffic,stressful environment,avoidance of space,negative,202212_113.8640649_22.567990099999996.png
buildings,confinement,limited relaxation,negative,202212_113.8640649_22.567990099999996.png
pedestrian,busy atmosphere,distraction from peace,negative,202212_113.8640649_22.567990099999996.png
street,lack of escape,avoidance of the area,negative,202212_113.86498786842455_22.57777518918295.png
construction,disruption of peace,increased stress,negative,202212_113.86498786842455_22.57777518918295.png
vehicles,feeling of congestion,hesitation to linger,negative,202212_113.86498786842455_22.57777518918295.png
buildings,urban density,desire to escape,negative,202212_113.86498786842455_22.57777518918295.png
intersection,lack of escape,detracts from feeling of being away,negative,202212_113.8632908_22.5739675.png
traffic,sense of activity,engagement in daily routines,negative,202212_113.8632908_22.5739675.png
buildings,lack of refuge,promotes daily activity,negative,202212_113.8632908_22.5739675.png
people,detracted mental detachment,engagement in routines,negative,202212_113.8632908_22.5739675.png
street,not a refuge,difficult to disconnect,negative,202212_113.86414052903964_22.586332519108115.png
traffic,overwhelmed by demands,inability to escape,negative,202212_113.86414052903964_22.586332519108115.png
pedestrians,presence of usual concerns,maintaining usual thoughts,negative,202212_113.86414052903964_22.586332519108115.png
commercial activity,not conducive to relaxation,staying engaged with demands,negative,202212_113.86414052903964_22.586332519108115.png
trees,sense of openness,seeking tranquility,positive,202212_113.86570061161206_22.794354983772386.png
green spaces,buffer from urban nuisances,escaping city life,positive,202212_113.86570061161206_22.794354983772386.png
road,limited escape,confronting urban demands,negative,202212_113.86570061161206_22.794354983772386.png
traffic,urban living constraints,navigating daily life,negative,202212_113.86570061161206_22.794354983772386.png
street,lack of refuge,difficulty disconnecting,negative,202212_113.8657175_22.5720624.png
traffic,overwhelmed by activity,increased stress,negative,202212_113.8657175_22.5720624.png
pedestrians,crowdedness,avoidance of the area,negative,202212_113.8657175_22.5720624.png
commercial,constant stimulation,heightened anxiety,negative,202212_113.8657175_22.5720624.png
greenery,moderate sense of being away,potential escape,positive,202212_113.86693239299775_22.5059467417505.png
construction,limited feeling of refuge,connection to daily life,negative,202212_113.86693239299775_22.5059467417505.png
urban,implied obligations,reminder of daily life,negative,202212_113.86693239299775_22.5059467417505.png
roads,lack of escape,avoidance of responsibilities,negative,202212_113.86692496876104_22.779669474003793.png
vehicles,distracting environment,increased stress,negative,202212_113.86692496876104_22.779669474003793.png
buildings,not a refuge,continuation of tasks,negative,202212_113.86692496876104_22.779669474003793.png
traffic,active setting,distraction from relaxation,negative,202212_113.86692496876104_22.779669474003793.png
crossings,visible activity,engagement with surroundings,neutral,202212_113.86692496876104_22.779669474003793.png
intersection,not a refuge,not conducive to stopping,negative,202212_113.8680685_22.5560727.png
traffic,pressing matters,transit and activity,negative,202212_113.8680685_22.5560727.png
environment,not a place to escape,continuing daily life,negative,202212_113.8680685_22.5560727.png
traffic,difficulty to disconnect,remain engaged,negative,202212_113.8678988863987_22.7557755812611.png
buildings,lack of refuge,feel overwhelmed,negative,202212_113.8678988863987_22.7557755812611.png
activity,constant stimulation,unable to escape,negative,202212_113.8678988863987_22.7557755812611.png
cars,urban demands,stay alert,negative,202212_113.8678988863987_22.7557755812611.png
environment,engagement with senses,focus on surroundings,negative,202212_113.8678988863987_22.7557755812611.png
intersection,lack of refuge,avoidance of responsibilities,negative,202212_113.8682293_22.500636199999995.png
traffic,stress from activity,inability to relax,negative,202212_113.8682293_22.500636199999995.png
infrastructure,overwhelmed by demands,seeking escape,negative,202212_113.8682293_22.500636199999995.png
greenery,slight contrast to urban bustle,seeking refuge,positive,202212_113.86841_22.5698707.png
intersection,low to moderate sense of being away,distracted engagement,negative,202212_113.86841_22.5698707.png
intersection,lack of escape,remain engaged,negative,202212_113.86833378117981_22.75753436225509.png
vehicles,anchored to reality,focus on immediate concerns,negative,202212_113.86833378117981_22.75753436225509.png
pedestrians,busy atmosphere,avoid detachment,negative,202212_113.86833378117981_22.75753436225509.png
car parts,practical experience,stay present,negative,202212_113.86833378117981_22.75753436225509.png
road,lack of escape,remain in daily life,negative,202212_113.8695148_22.550518499999992.png
activity,distraction from thoughts,avoid contemplation,negative,202212_113.8695148_22.550518499999992.png
road,lack of tranquility,avoid stopping to think,negative,202212_113.86893823759733_22.512196730888455.png
machinery,disruption of peace,continue moving,negative,202212_113.86893823759733_22.512196730888455.png
infrastructure,stressful environment,focus on tasks,negative,202212_113.86893823759733_22.512196730888455.png
infrastructure,lack of escape,continue daily tasks,negative,202212_113.8699438_22.493329299999992.png
natural elements,limited refuge,avoid relaxation,negative,202212_113.8699438_22.493329299999992.png
traffic,lack of escape,difficulty disconnecting,negative,202212_113.87025091027085_22.757214906927555.png
buildings,urban stress,increased daily concerns,negative,202212_113.87025091027085_22.757214906927555.png
intersection,lack of escape,remain engaged,negative,202212_113.87041220000002_22.5580962.png
roads,connected to demands,transit,negative,202212_113.87041220000002_22.5580962.png
buildings,not a refuge,commerce,negative,202212_113.87041220000002_22.5580962.png
vehicles,lack of respite,transit,negative,202212_113.87061531067916_22.501340995918188.png
greenery,limited detachment,escape attempt,negative,202212_113.87061531067916_22.501340995918188.png
roads,urban demands,avoidance,negative,202212_113.87061531067916_22.501340995918188.png
buildings,constrained environment,limited exploration,negative,202212_113.87061531067916_22.501340995918188.png
street,structured environment,navigate safely,positive,202212_113.8729224_22.555575599999997.png
vehicles,limited sense of escape,avoid urban complexities,negative,202212_113.8729224_22.555575599999997.png
buildings,feeling of confinement,seek open spaces,negative,202212_113.8729224_22.555575599999997.png
greenery,mild sense of separation,temporary escape,neutral,202212_113.87181100000001_22.5878447.png
traffic,lack of refuge,increased stress,negative,202212_113.87181100000001_22.5878447.png
structures,urban confinement,limited relaxation,negative,202212_113.87181100000001_22.5878447.png
street,source of distractions,increased attention to surroundings,negative,202212_113.8707263_22.568021299999998.png
traffic,presence of daily life pressures,avoidance of mental escape,negative,202212_113.8707263_22.568021299999998.png
advertisements,overwhelmed by stimuli,heightened awareness of obligations,negative,202212_113.8707263_22.568021299999998.png
infrastructure,lack of refuge,inability to relax,negative,202212_113.8707263_22.568021299999998.png
intersection,lack of refuge,increased vigilance,negative,202212_113.8740603_22.5500979.png
traffic,stressful environment,avoidance of the area,negative,202212_113.8740603_22.5500979.png
construction,disruption of peace,seeking tranquility elsewhere,negative,202212_113.8740603_22.5500979.png
roads,busy atmosphere,heightened alertness,negative,202212_113.8740603_22.5500979.png
intersection,lack of refuge,increased stress,negative,202212_113.8741326_22.565286099999998.png
