full_path,year,lon,lat,score1,score,local_moran_i,local_moran_p,local_moran_quad,local_moran_category
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.10983452552101_22.659198364377513.png,202211,114.1098345,22.65919836,0.376,0.535,-0.024031770101283788,0.096,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1103926_22.609482.png,202211,114.1103926,22.609482,0.65,0.4248,0.00035667488749505945,0.463,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1109541_22.697445399999996.png,202211,114.1109541,22.6974454,0.22,0.34487,0.05060387529291643,0.024,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1119794_22.656217199999997.png,202211,114.1119794,22.6562172,0.47,0.468,-0.0028280626114111484,0.241,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.112463_22.71322719999999.png,202211,114.112463,22.7132272,0.64368,0.47834,-0.016953367262121558,0.025,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1129015_22.5992305.png,202211,114.1129015,22.5992305,0.54309,0.456,0.0008027570866192006,0.249,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1158762_22.6470264.png,202211,114.1158762,22.6470264,0.38887,0.6357,-0.04936160830385438,0.118,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1170252_22.6245105.png,202211,114.1170252,22.6245105,0.73174,0.4677,-0.0009985164145062295,0.402,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1177549_22.5965032.png,202211,114.1177549,22.5965032,0.3613,0.503,0.004791822237937771,0.329,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1178114_22.571050499999995.png,202211,114.1178114,22.5710505,0.5455,0.55253,0.06264433125935873,0.01,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1182373_22.5657563.png,202211,114.1182373,22.5657563,0.35595,0.60075,0.10859216017036133,0.003,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1188259_22.619971699999997.png,202211,114.1188259,22.6199717,0.65487,0.56015,-0.008937079121558314,0.338,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1197684_22.6355119.png,202211,114.1197684,22.6355119,0.48241,0.50064,-0.011946172333219995,0.117,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1202768_22.6900755.png,202211,114.1202768,22.6900755,0.30406,0.52063,-0.027095012789467268,0.046,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1204075_22.6482116.png,202211,114.1204075,22.6482116,0.47309,0.386,0.009219333033241725,0.23,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1213079_22.6233272.png,202211,114.1213079,22.6233272,0.56132,0.50295,-0.003478061022659022,0.378,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1219976_22.6565409.png,202211,114.1219976,22.6565409,0.56793,0.34743,0.027233394556646813,0.082,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1230868_22.608538499999998.png,202211,114.1230868,22.6085385,0.39727,0.5,-0.004597386126872296,0.304,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1252032_22.559106599999996.png,202211,114.1252032,22.5591066,0.635,0.494,0.035090446275662206,0.004,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.12602319776069_22.61048710187174.png,202211,114.1260232,22.6104871,0.18,0.47242,-0.004199414696430772,0.216,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1265996_22.6505152.png,202211,114.1265996,22.6505152,0.48,0.45,-0.00020021938797730666,0.022,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1271246_22.659764699999993.png,202211,114.1271246,22.6597647,0.47613,0.26026,0.07924106558247884,0.021,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.127291_22.6774182.png,202211,114.127291,22.6774182,0.53704,0.4043,0.01692129314459345,0.027,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1278554_22.633320999999995.png,202211,114.1278554,22.633321,0.48867,0.476,-0.00469116910257817,0.222,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1290905_22.6113102.png,202211,114.1290905,22.6113102,0.51419,0.25763,0.006106929418200382,0.431,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1297294_22.571899599999995.png,202211,114.1297294,22.5718996,0.46199,0.69688,0.07228274916843588,0.107,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.13011830000002_22.620062400000002.png,202211,114.1301183,22.6200624,0.55437,0.35,0.0029176826015832324,0.436,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1302464_22.554833399999993.png,202211,114.1302464,22.5548334,0.5625,0.52997,0.055932513566488984,0.006,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.13115568027233_22.70972758510674.png,202211,114.1311557,22.70972759,0.42065,0.39145,0.016249215918804634,0.184,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1317136_22.6857221.png,202211,114.1317136,22.6857221,0.49584,0.5077,-0.02899147132063383,0.023,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1318029_22.630163299999996.png,202211,114.1318029,22.6301633,0.27991,0.372,8.423852637117606e-06,0.497,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.13195110000001_22.681132199999997.png,202211,114.1319511,22.6811322,0.54465,0.28898,0.05439504950462799,0.062,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.13244062094806_22.71108266161979.png,202211,114.1324406,22.71108266,0.35227,0.43278,0.006028875481489956,0.155,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.133277_22.62872249999999.png,202211,114.133277,22.6287225,0.49851,0.5753,-0.03345209735907199,0.184,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1335341_22.623544999999996.png,202211,114.1335341,22.623545,0.45981,0.615,-0.025833588580327322,0.274,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.13372558661142_22.712437730192388.png,202211,114.1337256,22.71243773,0.45278,0.4437,0.0020080210333411263,0.122,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1347208_22.689938899999998.png,202211,114.1347208,22.6899389,0.37846,0.45081,-0.00045562999320999383,0.077,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1348213_22.632774600000005.png,202211,114.1348213,22.6327746,0.47,0.52457,-0.02359592790229719,0.084,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1349762_22.558610499999997.png,202211,114.1349762,22.5586105,0.45104,0.5399,0.06705744416073893,0.01,1,HH
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1355611_22.676161700000005.png,202211,114.1355611,22.6761617,0.46952,0.4291,0.010859480279469,0.004,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1362693_22.6242506.png,202211,114.1362693,22.6242506,0.38511,0.52735,-0.0049901710766144984,0.422,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1369354_22.6212028.png,202211,114.1369354,22.6212028,0.318,0.53438,-0.009101624425345789,0.326,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1377721_22.626094.png,202211,114.1377721,22.626094,0.33134,0.42239,0.0016502871710878406,0.39,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1389329_22.697220100000003.png,202211,114.1389329,22.6972201,0.353,0.59678,0.0038733482804437654,0.48,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1406575_22.696127500000003.png,202211,114.1406575,22.6961275,0.65467,0.67883,-0.030871225506437946,0.314,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1413619_22.633429600000003.png,202211,114.1413619,22.6334296,0.29213,0.2076,0.07302280337635761,0.055,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.14223940000001_22.685515900000002.png,202211,114.1422394,22.6855159,0.51858,0.321,0.04510977464727821,0.059,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1424149_22.670925099999998.png,202211,114.1424149,22.6709251,0.34567,0.27431,0.07510378468240664,0.01,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1432958_22.6223257.png,202211,114.1432958,22.6223257,0.3841,0.58346,-0.053634791473606135,0.038,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1442062_22.6431672.png,202211,114.1442062,22.6431672,0.4,0.19,0.14742181595948314,0.006,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.14458594103891_22.691730256908752.png,202211,114.1445859,22.69173026,0.37777,0.42812,0.004499224215815233,0.25,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.14501728737399_22.680650006105953.png,202211,114.1450173,22.68065001,0.65143,0.4291,0.010180346956360525,0.004,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1486314_22.6915968.png,202211,114.1486314,22.6915968,0.48453,0.4291,0.006902358788778347,0.066,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.15089995076461_22.61058709992979.png,202211,114.1509,22.6105871,0.31507,0.34008,0.0392316143793452,0.056,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.151315_22.614566799999995.png,202211,114.151315,22.6145668,0.37166,0.5417,-0.05144778327228976,0.008,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1528439_22.5965293.png,202211,114.1528439,22.5965293,0.60997,0.47718,-0.013305823571232582,0.01,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1538046_22.6086347.png,202211,114.1538046,22.6086347,0.46952,0.5829,-0.08627470639036898,0.003,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1538696_22.680154999999996.png,202211,114.1538696,22.680155,0.5459,0.4291,0.009748305454177816,0.012,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1600517_22.632023799999995.png,202211,114.1600517,22.6320238,0.38432,0.51052,-0.02594323311422219,0.007,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1655038_22.5668733.png,202211,114.1655038,22.5668733,0.64597,0.553,0.026724697726257532,0.112,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1670239_22.571633.png,202211,114.1670239,22.571633,0.352,0.5,0.01065933567187275,0.166,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1701521_22.563167000000007.png,202211,114.1701521,22.563167,0.63697,0.61308,0.04211678139814734,0.141,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.17582261611952_22.568911402923646.png,202211,114.1758226,22.5689114,0.41345,0.5829,0.012190771341364568,0.289,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1790494_22.6381448.png,202211,114.1790494,22.6381448,0.55197,0.2717,0.06946010398729621,0.032,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1903821_22.654378699999995.png,202211,114.1903821,22.6543787,0.326,0.4535,-0.0016229311537004597,0.041,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.19179562381086_22.63432322223352.png,202211,114.1917956,22.63432322,0.213,0.493,-0.02791006435378994,0.027,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1925591_22.6441486.png,202211,114.1925591,22.6441486,0.34774,0.48974,-0.01898416463573996,0.017,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.1929199_22.650131799999997.png,202211,114.1929199,22.6501318,0.41625,0.51778,-0.030580270635200753,0.028,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.20062780000002_22.6509532.png,202211,114.2006278,22.6509532,0.298,0.34449,0.03340535523618489,0.162,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.200859_22.685211899999995.png,202211,114.200859,22.6852119,0.43241,0.5975,-0.03391693820153254,0.095,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2009761_22.648597000000002.png,202211,114.2009761,22.648597,0.29206,0.45315,-0.0019792310249842344,0.033,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2025910032097_22.705040919089097.png,202211,114.202591,22.70504092,0.62315,0.63702,0.01905320009469636,0.312,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.206255_22.6442666.png,202211,114.206255,22.6442666,0.21884,0.374,0.0315202329841731,0.025,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2070831_22.698659.png,202211,114.2070831,22.698659,0.5245,0.506,0.004672095145139011,0.333,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2071742_22.712280299999996.png,202211,114.2071742,22.7122803,0.65539,0.47607,0.009905882993515134,0.095,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2083202_22.715130499999997.png,202211,114.2083202,22.7151305,0.48731,0.7051,0.009781931769244679,0.427,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.209548_22.709836299999996.png,202211,114.209548,22.7098363,0.64597,0.38356,-0.021796221263668345,0.11,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2095628_22.656468500000003.png,202211,114.2095628,22.6564685,0.563,0.24747,0.03430124855195545,0.249,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.21056272753292_22.691179477761683.png,202211,114.2105627,22.69117948,0.52342,0.4646,0.0007755170529985822,0.395,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2110069_22.724954699999998.png,202211,114.2110069,22.7249547,0.58,0.456,-0.0005587295730095265,0.379,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2111792_22.658679700000004.png,202211,114.2111792,22.6586797,0.36012,0.60902,-0.08266328912497532,0.032,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.211648_22.6408939.png,202211,114.211648,22.6408939,0.646,0.425,0.010553520951297132,0.033,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.21343850000001_22.661376999999995.png,202211,114.2134385,22.661377,0.5484,0.55,-0.023158962445469035,0.152,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2136296_22.711242799999997.png,202211,114.2136296,22.7112428,0.646,0.47198,0.005847777289551701,0.213,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2137225_22.704182899999996.png,202211,114.2137225,22.7041829,0.382,0.391,-0.01315227693569586,0.177,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.21377545201952_22.709439044268187.png,202211,114.2137755,22.70943904,0.3,0.55744,0.009822525929362181,0.392,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2140182_22.699868299999995.png,202211,114.2140182,22.6998683,0.43262,0.49601,0.008715357839389308,0.238,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2152767_22.6288732.png,202211,114.2152767,22.6288732,0.69,0.322,0.049921042569967725,0.029,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2152921_22.6662057.png,202211,114.2152921,22.6662057,0.21884,0.65168,-0.04970001851363934,0.142,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2165249_22.5598495.png,202211,114.2165249,22.5598495,0.24,0.3756,0.09118488666632531,0.001,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.216765_22.6974888.png,202211,114.216765,22.6974888,0.22487,0.57388,0.02327143295516901,0.235,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.21723136608922_22.72370956084027.png,202211,114.2172314,22.72370956,0.65,0.523,-0.017446688293239247,0.183,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.21841473396591_22.669481821462988.png,202211,114.2184147,22.66948182,0.4985,0.6359,-0.04926796488523926,0.164,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2186117_22.6258602.png,202211,114.2186117,22.6258602,0.4,0.50463,-0.03398805548632402,0.002,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2186295_22.689443500000003.png,202211,114.2186295,22.6894435,0.45902,0.58731,0.010006458799675835,0.37,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.218944_22.6850716.png,202211,114.218944,22.6850716,0.352,0.637,-0.01343118973863866,0.424,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2197791_22.7005555.png,202211,114.2197791,22.7005555,0.29581,0.5032,0.012210878911885338,0.205,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.219882_22.7063203.png,202211,114.219882,22.7063203,0.232,0.391,-0.010358739635944612,0.253,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22021710639932_22.69469510712122.png,202211,114.2202171,22.69469511,0.56552,0.61432,0.020637316123308245,0.301,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2212838_22.7300893.png,202211,114.2212838,22.7300893,0.475,0.52817,-0.023642680085925637,0.115,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2217688_22.679681299999995.png,202211,114.2217688,22.6796813,0.3821,0.63499,-0.03454785563859427,0.257,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22393428345467_22.558017270859764.png,202211,114.2239343,22.55801727,0.39341,0.54346,-0.04287312370940921,0.118,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2240142_22.552070799999996.png,202211,114.2240142,22.5520708,0.50998,0.59689,-0.030250444015252946,0.276,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2249337_22.701915199999995.png,202211,114.2249337,22.7019152,0.34585,0.5813,0.025199117793419924,0.299,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22552806929458_22.72382851725978.png,202211,114.2255281,22.72382852,0.59813,0.33829,0.03297290533635252,0.201,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22559054555936_22.75456210097526.png,202211,114.2255905,22.7545621,0.55057,0.45,-0.00035686705953993724,0.044,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22576155036519_22.705585978362734.png,202211,114.2257616,22.70558598,0.50012,0.32869,-0.035099529022750195,0.173,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2257622453882_22.66166275803583.png,202211,114.2257622,22.66166276,0.49144,0.35745,0.027366344916173953,0.193,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22593259004171_22.659822980095043.png,202211,114.2259326,22.65982298,0.57337,0.418,0.012958790242926203,0.107,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22635561203406_22.703459565260093.png,202211,114.2263556,22.70345957,0.6153,0.46133,0.003007331424571792,0.249,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22642830617639_22.700759857544092.png,202211,114.2264283,22.70075986,0.326,0.51913,0.025081303525174972,0.148,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2273256_22.557942800000003.png,202211,114.2273256,22.5579428,0.47,0.58436,-0.04194782680501196,0.214,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22747330000001_22.7238673.png,202211,114.2274733,22.7238673,0.336,0.31333,0.02623601961364174,0.277,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22753639470436_22.75459197828047.png,202211,114.2275364,22.75459198,0.34507,0.34345,0.04154773543180778,0.126,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.22760830000001_22.662230599999997.png,202211,114.2276083,22.6622306,0.48241,0.434,0.006698962231142774,0.117,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2285259_22.729094399999997.png,202211,114.2285259,22.7290944,0.26038,0.26837,0.009006298633301577,0.425,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2286373_22.699013700000002.png,202211,114.2286373,22.6990137,0.45994,0.56644,0.022696545169012466,0.24,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2288073_22.7091804.png,202211,114.2288073,22.7091804,0.38286,0.3536,-0.036572709184270365,0.109,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23005136136408_22.7412320600931.png,202211,114.2300514,22.74123206,0.646,0.53822,-0.03575538450105484,0.16,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23009038256129_22.739427480281865.png,202211,114.2300904,22.73942748,0.46952,0.44068,0.0027683360324812943,0.255,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2301294_22.737622900000005.png,202211,114.2301294,22.7376229,0.55528,0.28968,0.013980395283120424,0.421,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23029818539506_22.710536319149565.png,202211,114.2302982,22.71053632,0.65972,0.56793,0.020552378745612058,0.325,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23214660795145_22.712494305055838.png,202211,114.2321466,22.71249431,0.654,0.65318,0.04226675401340028,0.259,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23223641815308_22.74057723096635.png,202211,114.2322364,22.74057723,0.42303,0.487,-0.012828639548082721,0.196,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2327879_22.705841199999995.png,202211,114.2327879,22.7058412,0.35227,0.46469,0.0049506259829999386,0.196,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2332424_22.736479599999996.png,202211,114.2332424,22.7364796,0.57156,0.47401,-0.007311620487649304,0.172,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2334866_22.7224102.png,202211,114.2334866,22.7224102,0.29911,0.4728,0.0030030398740191677,0.344,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23443416997084_22.70443946701597.png,202211,114.2344342,22.70443947,0.31507,0.604,0.02676285341963708,0.287,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2356123_22.7239809.png,202211,114.2356123,22.7239809,0.48723,0.516,0.011794992063388918,0.293,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2361757_22.730064800000008.png,202211,114.2361757,22.7300648,0.53134,0.413,-0.01595581279806436,0.129,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23770541411518_22.717890583475636.png,202211,114.2377054,22.71789058,0.55024,0.50064,0.010913024081743742,0.255,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23812123202822_22.7300937988924.png,202211,114.2381212,22.7300938,0.63385,0.42794,-0.006913159670927901,0.182,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.23813391942721_22.704002782484192.png,202211,114.2381339,22.70400278,0.646,0.47694,0.009801615037670604,0.096,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2383985_22.711510399999998.png,202211,114.2383985,22.7115104,0.64367,0.46037,0.004849715922130211,0.084,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.238919_22.740653100000003.png,202211,114.238919,22.7406531,0.4717,0.26424,0.06767600194134747,0.138,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2400699_22.699791799999993.png,202211,114.2400699,22.6997918,0.36309,0.635,0.04089432204195027,0.189,1,Not significant
